Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV
cust_10180,60,Rural,Low,380,14775.483041823629,56541.38069034112,2423.9049944582525,5614683.555892979,319,8,1170,28,9263.313010536214,Daily,Wallet Balance,11,59.12695477936692,1,281168.9433005292
cust_10181,46,Urban,Middle,953,1602.8885545665712,86675.52328587124,4031.612877329264,1527552.7925019425,82,30,3331,49,615.102853352798,Daily,Wallet Balance,1,10.887655649256011,5,88464.69630471426
cust_10182,53,Suburban,Low,464,3236.110783985463,43002.3397043521,219.3635963000956,1501555.403769255,130,344,1878,25,2838.205987298544,Daily,Wallet Balance,7,38.5364792458241,10,198967.0252901328
cust_10183,30,Suburban,Low,172,6987.09800733529,66590.08068862816,6450.82571267473,1201780.8572616698,50,35,4230,38,8565.676919045874,Weekly,Credit Card,9,66.11987653481157,10,65887.64022461188
cust_10184,49,Rural,Low,251,7139.439921980184,98240.81927171114,5535.54515347455,1791999.4204170262,322,42,40,21,13.353360961273486,Daily,UPI,19,99.61225038146485,3,267456.6000857358
cust_10185,24,Urban,Low,55,18109.802755094614,23404.762383015262,1331.7885674318534,996039.1515302038,125,162,911,3,9411.641877810262,Weekly,Debit Card,2,56.40568061423592,5,85818.55136439424
cust_10186,68,Urban,Low,898,14005.602578148437,39016.25065211229,4343.694461077625,12577031.115177296,349,14,2740,34,6881.750701497166,Monthly,Debit Card,8,69.52282686946438,6,1225454.437214737
cust_10187,39,Suburban,Low,535,8096.585154426933,7374.030961842407,340.087796256906,4331673.057618409,258,264,3929,4,3791.127983246895,Daily,Wallet Balance,13,94.07072925705164,6,568651.0626138003
cust_10188,45,Rural,Middle,248,16374.840901091931,27029.929175194146,1669.084280774695,4060960.5434708,302,326,548,27,284.9909405752904,Weekly,Debit Card,3,20.45458627925428,5,596661.032254977
cust_10189,19,Suburban,Middle,785,7140.702557949703,79044.85194979308,1356.0817988793697,5605451.507990517,331,282,4373,20,456.40390355755954,Daily,Credit Card,6,58.035640910076616,3,496944.8242578712
cust_10190,59,Urban,Low,62,19824.366849032955,67376.07144445,1261.8192355025717,1229110.7446400432,257,71,3883,8,2955.7231262757177,Daily,UPI,10,80.8244002054598,5,134463.80310435398
cust_10191,62,Suburban,Low,55,15850.7763554566,79461.78902032191,3954.2907595441375,871792.699550113,188,50,2657,9,6591.352567732552,Daily,Credit Card,19,44.35949091675055,1,99173.3109581645
cust_10192,74,Rural,Low,460,16359.41053506864,45404.78470922587,6758.100326366305,7525328.846131574,79,300,870,39,672.6047217808562,Daily,Wallet Balance,4,62.96339682168982,1,561417.9822342372
cust_10193,70,Rural,Low,170,5958.478255539835,74885.18425963593,1086.2923752086408,1012941.303441772,207,79,1581,32,8816.503286788406,Daily,Credit Card,14,73.55700742481281,7,118141.3526398427
cust_10194,23,Rural,Middle,606,3755.6426732443374,61957.92319077307,6135.146945602908,2275919.459986069,328,104,281,39,8576.440751604008,Weekly,Wallet Balance,6,78.84245016419163,10,333211.721073597
cust_10195,45,Urban,High,411,8401.241899044955,36199.73835576407,759.3497021631927,3452910.4205074767,46,58,1922,42,2851.6167397758395,Monthly,Credit Card,1,33.78610752244174,5,260663.59806951645
cust_10196,45,Urban,Middle,587,7350.47925929598,44178.35508108683,763.3249133288125,4314731.325206741,363,271,3928,4,1944.6585222423585,Daily,Credit Card,13,28.3629267123313,4,403034.2456322743
cust_10197,61,Suburban,Middle,53,15626.810661654958,56426.39491358179,4470.926843842066,828220.9650677127,227,93,1718,8,4294.207170255805,Daily,Credit Card,3,92.87401571475544,7,114339.8058519502
cust_10198,61,Rural,Low,854,4311.474275813529,95861.30505220608,4106.639898431015,3681999.031544754,251,45,3630,16,2823.3497321448485,Monthly,Wallet Balance,5,12.082142908673145,1,448335.0044332845
cust_10199,37,Urban,Low,838,11021.859416021767,93479.3993988646,2540.751901125877,9236318.19062624,176,290,4515,32,9504.088573609324,Daily,Credit Card,7,82.40039527431304,2,994747.4378481604
cust_10200,47,Urban,High,333,12935.672696616532,98715.35459790152,3827.041722418886,4307579.007973306,219,230,2574,16,5827.042015798811,Daily,UPI,18,29.935794307661496,2,277329.5115618087
cust_10201,28,Rural,High,771,8318.14423170032,6559.113948222896,5333.430281921694,6413289.202640947,69,68,902,5,7360.857005761761,Daily,UPI,16,78.71425877636334,3,850614.2626320252
cust_10202,72,Urban,Low,849,4811.538944957803,73132.08427836222,5458.404042613036,4084996.564269175,66,2,670,26,5306.145132654053,Weekly,Debit Card,9,58.27263590601006,10,591480.3813421591
cust_10203,45,Urban,Low,408,18017.66919814797,89992.26787367511,281.4972516673716,7351209.032844374,124,82,3245,26,8366.182158310216,Weekly,Debit Card,1,54.99060718041337,3,635463.7502927382
cust_10204,42,Suburban,Middle,742,3637.9608686094034,75232.13443267648,730.9659491751491,2699366.964508177,173,18,1038,45,977.7006056139148,Daily,Credit Card,8,41.025319350425534,8,295645.8126575721
cust_10205,56,Suburban,Low,814,6772.283105715675,44558.07711793444,223.3276220648792,5512638.44805256,106,82,3317,13,7226.9933093682,Daily,Wallet Balance,15,93.14593709880454,5,351470.54273522657
cust_10206,50,Rural,Middle,978,15374.780207179085,73855.21489129242,306.3627042833979,15036535.042621143,55,220,2197,4,7675.711023974767,Daily,UPI,2,26.274623237348248,7,2108719.2568127075
cust_10207,18,Urban,Middle,331,12500.91907592814,47192.66199761369,5909.542779250972,4137804.2141322144,222,266,945,16,3602.8473520115635,Daily,UPI,15,14.817969967509256,7,247869.29633797
cust_10208,74,Suburban,Low,706,14882.26543485345,72848.58564125314,768.159538046549,10506879.397006536,319,166,1203,3,854.0861805296119,Monthly,Wallet Balance,16,59.76275434823854,5,955566.1964197848
cust_10209,44,Suburban,High,677,16366.565985005333,79133.32831605893,5034.842260962902,11080165.17184861,345,20,4023,40,6532.9943999815805,Daily,UPI,4,19.374433940182787,8,1149415.6438618514
cust_10210,74,Suburban,High,398,18012.46486191815,85103.26911937517,6864.223230673249,7168961.015043424,153,58,4034,6,3040.9769740877746,Weekly,Debit Card,5,61.937658255812806,1,445060.8941544333
cust_10211,69,Suburban,High,79,6786.7352926966205,74162.3185382399,5782.184518098297,536152.088123033,349,58,2835,36,5836.475112845948,Daily,UPI,4,56.92786800609569,5,73000.10500999754
cust_10212,30,Urban,Low,938,10011.798045487143,20201.78992432417,651.491414185895,9391066.566666942,164,32,1618,13,8810.202242879348,Daily,Debit Card,10,70.2930765029108,4,1246948.3805789452
cust_10213,58,Urban,Low,803,14077.8927289536,93946.39484882868,6278.3790313774125,11304547.86134974,222,302,3885,12,8319.71769053758,Daily,Wallet Balance,18,88.05389792586593,4,760325.3193152222
cust_10214,20,Urban,Low,566,16100.167612363675,25272.03772103369,6715.542870287902,9112694.86859784,350,171,3741,28,5758.893776968924,Daily,Wallet Balance,8,42.13085683082593,5,504309.9374081313
cust_10215,56,Urban,Low,423,11978.51851396603,38969.02564199981,5003.336127740283,5066913.331407631,221,17,2302,48,1085.8447752510792,Daily,Wallet Balance,4,63.20882991162937,6,557145.3862438925
cust_10216,23,Suburban,Low,823,10761.2153811764,45765.28687446989,4390.913253412648,8856480.258708177,175,39,4393,33,4475.035386366431,Daily,Credit Card,19,55.32045826813537,9,1281385.6995234576
cust_10217,25,Rural,Low,667,14143.507366114754,72679.24495463143,4292.210737345262,9433719.413198542,218,22,1759,33,7258.25870530841,Weekly,Wallet Balance,15,26.00612073472495,3,776041.4765818828
cust_10218,44,Rural,Middle,173,8258.55082774198,71617.46909310813,5777.7157424150855,1428729.2931993625,157,323,4136,37,5670.001810089769,Daily,UPI,1,44.93888558665652,10,193711.815084018
cust_10219,26,Rural,Low,495,17980.381627146435,96363.82456226784,3963.473647677258,8900288.905437484,282,83,4198,38,3292.926516598388,Monthly,Debit Card,1,56.18730406872929,8,723636.8092074906
cust_10220,54,Urban,Low,443,5032.159774878638,22908.649957172493,2469.694274349521,2229246.780271237,239,306,4631,47,3084.031769354887,Daily,Wallet Balance,19,17.39581429516904,6,281885.9252917213
cust_10221,50,Suburban,Low,887,17796.07998976852,47819.30708337806,6798.956013557923,15785122.950924678,45,17,612,24,6784.509950245643,Daily,UPI,3,28.89456783429534,1,1725116.4661077335
cust_10222,68,Urban,Middle,699,13228.717295688271,24354.586895535584,529.5154321771133,9246873.389686104,350,202,299,34,6316.883896985406,Weekly,UPI,1,50.648374126577366,9,718688.6193602043
cust_10223,59,Urban,Middle,667,12412.510632295323,68893.44981708647,4724.368004383245,8279144.591740982,360,149,1168,19,5922.507182878383,Weekly,Wallet Balance,7,66.57932177937386,2,1228217.1689415236
cust_10224,61,Urban,Low,774,9929.142405525025,25237.932530517817,4182.2617171084485,7685156.221876369,221,232,1224,30,9520.082672275948,Monthly,Wallet Balance,1,65.99849697303819,5,1048140.0345659069
cust_10225,41,Suburban,High,861,3940.1748111866464,87449.85123518415,4546.217836063047,3392490.5124317026,315,68,2131,45,8948.411610952266,Weekly,UPI,14,31.155539451407947,7,227655.80949638857
cust_10226,32,Rural,Low,105,17433.748667035354,98360.35107729824,4567.005894033769,1830543.610038712,262,12,1581,43,3140.158394603708,Weekly,UPI,9,96.05017426617364,3,186649.8227951752
cust_10227,71,Urban,Low,181,1998.145209594456,35099.81849100953,1039.9979643888032,361664.2829365965,155,83,3632,24,2489.7613652343766,Monthly,UPI,7,34.20027307043867,2,50934.64696568718
cust_10228,49,Urban,Middle,830,6129.347672005621,75239.37931588816,1107.877567883157,5087358.567764665,121,14,4396,28,9227.35418651691,Daily,UPI,19,51.89358190581779,5,723143.5189384317
cust_10229,49,Rural,Middle,171,3084.428192455809,55616.07099706681,658.1311827605255,527437.2209099435,167,295,2980,49,2083.063147293078,Weekly,Credit Card,12,58.43988095751411,10,48339.09526243785
cust_10230,41,Urban,Low,251,3029.870926121724,39131.51756532608,6581.002729664613,760497.6024565528,104,9,3317,49,9771.57620146822,Daily,Wallet Balance,0,42.14589572510194,2,82464.21327688683
cust_10231,58,Rural,High,769,8418.03253884608,23166.516424519898,4347.344777394358,6473467.022372636,148,92,3610,45,2154.4642480888774,Daily,Credit Card,0,59.18135760553433,2,728596.093043581
cust_10232,69,Rural,High,836,4048.0881760945135,73324.7689606969,724.3433736099411,3384201.7152150143,99,35,2333,33,1082.804069052381,Daily,Wallet Balance,15,44.01297105442042,1,363053.8616297193
cust_10233,66,Rural,Low,651,12046.329935040492,20080.59061895794,3148.8705123789387,7842160.78771136,314,10,2456,9,3906.703611312089,Daily,Wallet Balance,3,55.992975108022144,10,933152.0574577478
cust_10234,66,Suburban,Low,751,12916.019853155658,31660.56387451433,2643.395941476624,9699930.9097199,51,81,2535,18,9009.88817113243,Daily,Debit Card,1,63.19972746801032,5,499858.1703964033
cust_10235,69,Suburban,Low,314,17759.7808209253,92363.09593334502,1207.784698648756,5576571.177770545,329,274,2139,38,7313.543342388674,Daily,Debit Card,4,20.37867094050977,6,574843.8921424128
cust_10236,29,Suburban,Low,607,6693.690604260273,53294.63473075494,5789.722505998903,4063070.196785986,92,55,3575,10,5985.911093168106,Daily,UPI,5,73.88669788653793,6,441444.83997055166
cust_10237,56,Suburban,Low,873,6874.389284681427,86138.0373688303,5474.121782813563,6001341.845526886,207,317,46,39,7015.650385351499,Monthly,Wallet Balance,16,76.94859396189854,10,723092.4237772945
cust_10238,19,Suburban,Middle,891,5681.005771592816,77916.68443321306,3355.7066532738595,5061776.1424892,154,278,2854,39,5201.582839946983,Monthly,UPI,16,17.420026947725958,2,572390.8389109795
cust_10239,20,Urban,Low,89,15854.396307079742,40742.69883573228,3752.7808554821454,1411041.271330097,346,4,2643,35,3178.267781394282,Daily,Wallet Balance,3,14.216365297161012,6,96130.17611987762
cust_10240,66,Suburban,Middle,628,9133.14152354461,25712.323198392394,3167.7293907247863,5735612.876786015,49,80,4726,22,4970.004245761414,Weekly,Debit Card,16,77.4889329104994,7,499064.9697906179
cust_10241,54,Suburban,Low,162,11496.01825369736,14491.522648923796,3946.935803877836,1862354.9570989723,137,296,4560,43,3797.9218078738754,Daily,Wallet Balance,10,95.66490671459896,5,171150.18796349227
cust_10242,66,Rural,Low,388,8117.732714203836,96259.64501287731,5181.4311815030505,3149680.293111088,172,56,2713,37,7680.225748171448,Daily,Debit Card,14,44.84068682241347,10,369027.3978702607
cust_10243,73,Rural,Low,111,3979.445659992526,35846.62313431322,6156.598332684442,441718.4682591704,162,10,820,24,1667.3422074321898,Daily,UPI,0,90.51400126648376,1,51427.81858150116
cust_10244,34,Suburban,Low,276,2948.0644675997464,68945.89887472114,4227.775371191314,813665.79305753,300,78,1462,43,4498.545546735785,Daily,UPI,13,86.90145668225033,4,99253.44121234182
cust_10245,66,Urban,Low,223,17497.19586014272,74378.3327263865,1055.4212012166947,3901874.676811827,40,148,3980,48,1066.6376025408176,Daily,Debit Card,14,28.220507940259026,10,434606.1930613412
cust_10246,19,Rural,Middle,183,6044.151951501042,23779.88887603225,5449.976822487667,1106079.8071246909,62,254,1014,44,432.9056472573178,Weekly,Wallet Balance,1,63.58360523559831,3,99022.7961359525
cust_10247,19,Suburban,Middle,334,18890.77839547008,70911.27683017265,2731.4963924397894,6309519.984087006,130,53,3091,20,2324.6478881456133,Daily,UPI,11,11.501821097213504,6,478725.5935161008
cust_10248,45,Rural,Low,836,18998.575384319105,5884.554050105016,4483.169462821628,15882809.021290772,193,83,4184,37,1610.4245363249513,Weekly,Credit Card,5,89.341847042461,10,1073922.3723210285
cust_10249,71,Rural,Middle,675,10099.509586286207,44729.27219940462,1550.4055113414934,6817168.970743191,360,32,84,26,7818.578366258683,Daily,Credit Card,7,56.8885949097372,1,581060.2947340407
cust_10250,40,Urban,Low,157,19213.17630416956,38288.67035211218,1311.1829556469247,3016468.679754621,192,20,611,1,1604.075239752039,Daily,UPI,9,96.29368789979569,3,259195.60713893085
cust_10251,54,Rural,Low,192,1541.257110784517,93617.30621359088,558.1840695982771,295921.36527062726,342,17,1015,5,6723.470991218021,Weekly,UPI,3,41.24262067439004,3,34371.950416629195
cust_10252,49,Urban,Low,618,2741.3610151628263,98672.38643041582,2338.298319799932,1694161.1073706266,349,15,393,34,5028.746082603228,Daily,Credit Card,11,12.088576210313114,7,132181.0369640458
cust_10253,50,Urban,Middle,343,5622.883919016044,32354.07044090521,4260.578109263825,1928649.184222503,230,23,3294,8,3611.308366663952,Weekly,Credit Card,8,35.8028380131767,6,126784.80481842282
cust_10254,18,Suburban,Low,326,4974.674631236061,62950.31855056984,2367.672693593818,1621743.929782956,104,84,2122,19,616.7377640006777,Daily,UPI,17,40.13344590982048,4,239156.95429596704
cust_10255,36,Urban,Low,541,5800.11905955664,75795.84378525495,1837.980445523168,3137864.411220142,266,82,3983,32,4169.103047625632,Weekly,Credit Card,3,54.320839649142926,9,168621.06087044554
cust_10256,19,Rural,Low,612,9593.59227834626,23154.65209056395,6965.086291438489,5871278.474347911,62,46,3556,46,5686.988113330716,Monthly,Credit Card,4,23.93035260784229,2,845035.6057894367
cust_10257,70,Urban,High,984,2195.505713286813,70227.99614144763,6992.1236082541,2160377.621874224,120,17,3474,28,1177.022296798712,Daily,Credit Card,8,70.9179248295736,7,199184.6900016489
cust_10258,61,Urban,Middle,520,11552.377390268615,29481.550157527563,4313.644569504159,6007236.24293968,347,313,1899,26,9096.386774050332,Daily,Credit Card,1,16.78804535080978,5,636338.9853571675
cust_10259,43,Suburban,Middle,325,6879.630276468007,21041.595441372177,2400.4198519393613,2235879.839852102,332,26,4199,0,1107.9932011462656,Daily,UPI,3,30.904354595375708,7,290057.6819455879
cust_10260,49,Rural,Middle,283,2359.40311075663,85814.23140037406,6059.076264221622,667711.0803441263,123,239,4646,12,8305.760598370609,Daily,Wallet Balance,7,10.484713395332282,4,93418.51081253636
cust_10261,23,Rural,Low,291,15310.976109209068,52735.51943860323,5210.172240644667,4455494.047779839,346,36,3420,2,7832.466841060265,Daily,Wallet Balance,8,58.572746280449245,1,668233.5662629612
cust_10262,49,Rural,Middle,307,13415.165615980482,33211.56267912872,4388.380276381429,4118455.844106008,53,266,815,0,8846.894408158569,Daily,UPI,18,29.345505817105806,7,469219.49678727833
cust_10263,72,Suburban,Middle,798,16075.171234361524,43446.149137874185,6376.129955937558,12827986.645020498,222,114,474,19,1061.5329212994106,Weekly,UPI,14,63.995495198633,1,1455654.623899993
cust_10264,21,Urban,Low,81,18845.44520858252,44251.23005072316,3228.124145227117,1526481.0618951842,360,62,859,39,4601.802061415884,Daily,Credit Card,3,60.77505840890451,7,103062.933633472
cust_10265,72,Urban,Low,416,12129.539633189564,78153.26727388585,1937.1029491238728,5045888.487406858,291,151,2476,25,3145.2343383320467,Daily,Credit Card,18,80.67812220442015,7,505650.3572934433
cust_10266,28,Urban,Low,397,15947.604044714011,89242.01796041991,6775.905925266875,6331198.805751463,105,4,1055,11,6856.757850983461,Weekly,Credit Card,1,72.78216597695274,10,781748.2882866347
cust_10267,73,Suburban,Low,809,4784.471459198416,50187.96785775369,6049.661715525401,3870637.410491518,311,238,2129,5,1871.1571369345736,Weekly,Debit Card,7,14.354693881707188,5,566664.1415601549
cust_10268,34,Suburban,High,181,8796.97215972767,35674.187106844314,6402.043090432192,1592251.9609107082,274,12,4249,49,899.7140425114969,Monthly,Debit Card,3,56.624835787233856,3,85634.26097811465
cust_10269,55,Suburban,Low,824,11071.34876241666,74090.14196439723,6443.8024037234,9122791.380231326,211,168,4687,8,2188.077188375556,Monthly,UPI,7,87.51139422218618,2,1201967.3996936113
cust_10270,41,Rural,Low,820,11283.062314077117,91004.56964023104,2801.76792441661,9252111.097543234,219,339,3551,35,9919.319165114175,Monthly,Wallet Balance,7,15.970983113593554,5,1217354.9069222563
cust_10271,22,Suburban,High,842,14648.408955496388,15838.08244466704,6053.494243134835,12333960.34052796,297,13,4522,19,2550.022777702814,Daily,Credit Card,0,95.65453553283554,6,1148065.0555815247
cust_10272,69,Urban,Low,417,16122.879487960356,80697.122992874,6247.100043270846,6723240.746479469,181,2,819,9,2866.1046902747867,Weekly,Debit Card,4,99.27420478017083,9,605000.5812372235
cust_10273,51,Urban,Low,811,13670.205609086304,57931.32318448893,3923.5868047840354,11086536.748968992,324,10,2363,9,7218.561833732504,Weekly,Wallet Balance,9,48.07703868328189,1,1608506.2762878702
cust_10274,23,Rural,High,314,1897.664297624342,87422.48507498116,4451.75246668021,595866.5894540434,359,33,1107,30,3117.4358574701446,Monthly,Debit Card,5,38.36776480325936,7,52190.973643027406
cust_10275,39,Rural,Low,264,7673.118480306533,53839.96932248249,4126.974732079361,2025703.2788009248,179,85,4990,19,5284.154287741728,Daily,UPI,11,86.06251663553417,1,112238.38278115523
cust_10276,28,Rural,Middle,264,11876.341388505083,86944.69967151557,308.9867125685201,3135354.126565342,281,125,4441,24,7508.493639918899,Weekly,Credit Card,13,88.09419954613416,2,428580.7841696527
cust_10277,65,Urban,Low,331,10649.51974108525,57675.98099883107,3841.623414559425,3524991.034299218,262,41,3055,44,3348.480853523616,Weekly,Debit Card,8,84.13297160535193,6,491059.31618206535
cust_10278,33,Rural,Low,881,1851.142382793211,18763.8148984934,457.2897746321909,1630856.4392408188,235,61,2603,30,3606.847723674104,Daily,UPI,15,82.95325261089283,2,169843.99428573428
cust_10279,50,Urban,Low,579,19632.09481200472,5469.848238271576,3267.302008636097,11366982.896150732,33,34,3566,46,2232.896087106455,Daily,Wallet Balance,2,71.26683319192867,6,1597648.239030765
cust_10280,26,Urban,Low,908,19166.005017572363,63901.30508116125,510.665285804771,17402732.555955704,58,26,1346,40,7499.126594505582,Daily,Wallet Balance,11,13.070160185646856,8,1992064.2274525324
cust_10281,23,Rural,High,51,15701.474058529086,61250.58695313648,3296.431573982224,800775.1769849834,163,293,4903,8,9929.159171011395,Weekly,Credit Card,13,61.95522909717163,10,50997.25305334593
cust_10282,33,Urban,High,562,2051.7115529353305,24971.26650401272,2272.2928290635905,1153061.8927496558,76,30,659,40,623.7822323740927,Weekly,Wallet Balance,3,35.10883011363904,7,77090.65262890776
cust_10283,46,Suburban,High,865,9173.948874641732,85810.00172060174,5462.690893845744,7935465.776565098,84,16,2456,48,4070.161811986086,Daily,UPI,18,63.605595275720205,6,762661.7738730533
cust_10284,20,Urban,Low,513,8785.621502607952,87437.22441360088,3457.887498665905,4507023.830837879,263,59,1245,23,3432.606455013487,Daily,Debit Card,19,37.15883841430934,9,448028.99039832194
cust_10285,37,Suburban,High,496,11602.494325370832,81396.96157970102,3682.245235119124,5754837.185383933,132,37,4333,3,3548.063515646242,Daily,Credit Card,6,36.02897207542772,10,573180.4054012697
cust_10286,53,Rural,Middle,412,2062.6406994502977,93975.73619269655,6345.064375200144,849807.9681735226,275,49,2886,36,5242.218074254186,Daily,Debit Card,14,33.30450002768178,8,123258.10671246944
cust_10287,36,Urban,Low,265,9049.476273969163,53133.01191090517,3479.630337922925,2398111.212601829,202,81,4659,44,6586.922684324137,Daily,UPI,13,43.82725875358479,9,239580.4251839296
cust_10288,43,Suburban,Middle,213,15398.947022955246,71719.1153092037,1263.327167543643,3279975.7158894674,165,136,2864,23,4912.179054411503,Weekly,Wallet Balance,12,43.28985149453555,1,382822.3116459984
cust_10289,20,Urban,Low,752,19962.15104178228,90924.3497778862,965.5265209307644,15011537.583420277,296,64,278,13,7613.933429677863,Weekly,Debit Card,11,87.7254738985354,4,2020960.483680514
cust_10290,36,Suburban,Low,636,12313.421068792117,48343.56608381034,2279.590449091683,7831335.799751785,185,32,3519,7,632.7702917873801,Daily,Wallet Balance,14,46.46907261422087,5,1036399.9112841184
cust_10291,37,Urban,Middle,587,18871.63391352212,63750.63346479528,2004.5636386871267,11077649.107237482,253,122,1362,48,8007.352590235903,Weekly,Debit Card,14,42.77919729316711,8,1316516.0857671343
cust_10292,49,Urban,Middle,560,19972.231142539644,53715.05043223609,5765.767897361713,11184449.4398222,127,354,222,26,8827.026941357139,Weekly,Wallet Balance,15,32.87513136335833,2,1628241.424151098
cust_10293,24,Urban,Low,823,9260.856630417113,98408.95782204586,5360.409855492048,7621685.006833284,78,1,2607,41,5974.636008205517,Weekly,Credit Card,6,59.25050762445315,3,621584.1719327515
cust_10294,69,Urban,Low,843,13705.118197487238,46574.78310252929,598.6418113685422,11553414.640481742,179,61,2177,29,3198.1628104058345,Daily,Debit Card,9,42.34884078721844,4,1603884.847017056
cust_10295,58,Rural,High,270,5051.087310389958,35118.02486777307,1566.7961768996686,1363793.5738052886,90,80,3265,49,4738.487546857192,Daily,Credit Card,15,98.04360280725712,6,110617.85632108922
cust_10296,50,Urban,Middle,604,10037.28243147104,64814.97452718734,3252.0132824084844,6062518.588608509,272,58,1226,13,5954.122376224736,Daily,UPI,11,52.38929825865139,10,639207.521295623
cust_10297,57,Urban,Low,683,2489.819317070106,31666.092374823336,792.9485316704281,1700546.5935588824,352,8,706,39,7962.970162611294,Daily,Wallet Balance,11,10.32330602520996,8,113012.48218594008
cust_10298,56,Suburban,Low,690,1553.8457916219331,86468.85705066832,1330.2808491052135,1072153.5962191338,202,20,977,39,7838.711505423099,Weekly,UPI,6,41.5861271223886,5,133380.0648421426
cust_10299,35,Urban,Low,826,17965.467365088894,89762.52715872785,6377.42778605849,14839476.043563427,70,153,2551,17,3473.087805627124,Weekly,Wallet Balance,0,27.054009237994045,9,1672430.446133233
cust_10300,57,Rural,High,332,17309.6063008669,37781.68819669783,3880.136612678107,5746789.291887811,123,128,4029,12,4330.363523315379,Daily,Credit Card,8,41.64627795294895,6,822214.3655418718
cust_10301,18,Rural,Low,120,6929.228506897771,39045.12736740711,5617.190003140716,831507.4208277325,176,155,2654,28,7652.729603699314,Monthly,Wallet Balance,7,32.909647200928305,2,76284.66371016568
cust_10302,28,Suburban,Low,934,9682.10783049127,13229.499040651692,2447.7312506330586,9043088.713678846,329,65,207,27,4283.5516281712335,Weekly,Credit Card,16,29.923692384080244,6,879110.0906983279
cust_10303,45,Rural,Low,423,10378.59577851207,29309.470892073787,2748.5701423518776,4390146.014310606,55,118,2668,47,6352.081967621607,Daily,UPI,14,27.96583933751322,6,251970.73812478225
cust_10304,74,Suburban,High,308,10893.32134092949,11450.465874706162,6036.796628101416,3355142.973006283,173,57,1306,49,9869.142045119608,Daily,UPI,17,92.42253266867216,10,414081.4226092394
cust_10305,42,Urban,Middle,494,3556.8490855914697,76937.07779738167,4668.829891142215,1757083.448282186,163,183,1987,3,8405.840669157695,Weekly,Credit Card,11,12.97415417904572,10,258177.0267546341
cust_10306,67,Suburban,Middle,250,15726.116472314246,22130.301891592782,4812.9933849405015,3931529.1180785615,66,65,4917,26,2180.1179404979966,Weekly,Wallet Balance,18,80.60707358408918,4,528633.0666017478
cust_10307,40,Suburban,Low,691,7608.49815854951,12498.927935253045,4544.7968913678005,5257472.227557711,235,84,4032,35,4118.411871834072,Daily,Credit Card,16,20.862439065840263,9,627975.2977109978
cust_10308,48,Suburban,Low,429,1602.2084433689122,20610.708832931945,3879.711966010559,687347.4222052633,181,344,2605,23,5452.4735616942135,Daily,Wallet Balance,6,14.257213173017668,4,93702.60495157036
cust_10309,47,Rural,High,891,13854.668930727114,40846.66124971101,6939.679139139448,12344510.017277855,197,82,3211,23,5981.328491285284,Daily,Wallet Balance,16,41.028312045946265,6,1029310.8658468808
cust_10310,59,Suburban,High,642,16767.672425904835,45136.871288926246,6280.6210438934495,10764845.697430903,232,35,438,2,2978.3030561739265,Daily,Wallet Balance,11,68.42755470999637,7,1124694.485071909
cust_10311,52,Rural,High,815,18444.40894743012,90364.97491412886,5034.142436508737,15032193.292155549,188,50,2157,44,9197.095819561897,Daily,Debit Card,4,99.04934366178456,1,918889.5669370173
cust_10312,24,Rural,High,464,13813.701092105272,31563.023229674127,4811.470681677491,6409557.3067368455,208,30,4793,18,9098.953776508615,Daily,UPI,3,33.588559233340376,1,564550.3715578879
cust_10313,33,Suburban,Middle,114,4634.301325010965,73184.06762603715,773.0006728007035,528310.35105125,246,188,3562,38,1638.9465988841011,Daily,Credit Card,6,33.34528785929112,1,39242.840413245845
cust_10314,43,Suburban,Middle,427,12205.83009736101,90016.48330296359,3499.250080746513,5211889.451573151,338,351,301,48,9297.362576274902,Weekly,Debit Card,8,23.43814955051324,10,284165.877003832
cust_10315,65,Urban,Middle,707,18323.477680062977,86386.5567261414,3572.846998606502,12954698.719804524,177,38,1362,8,4453.998185712804,Daily,Credit Card,5,83.64968262862578,9,769273.4181162027
cust_10316,74,Rural,Middle,695,7660.641855030073,23902.065494239305,553.1867310978328,5324146.0892459005,188,81,3916,21,4382.162624392278,Daily,UPI,10,81.61374363665996,4,797034.4984717853
cust_10317,69,Suburban,Low,151,19113.66371370488,31573.40013285473,5338.08973751029,2886163.220769437,173,39,2541,21,1827.417591968076,Daily,Wallet Balance,11,51.9582289576402,10,413701.1089250295
cust_10318,66,Urban,Low,91,2855.9023627709967,10172.521079162634,213.37140187811167,259887.1150121607,99,154,72,15,838.9945777209251,Monthly,UPI,1,40.88627576211199,4,31738.407742996
cust_10319,19,Urban,High,928,14833.002134205355,50912.61628674687,3091.4209688403,13765025.98054257,328,63,533,7,2484.6700258681685,Daily,Debit Card,7,29.90060262505662,6,1317599.1864794644
cust_10320,18,Suburban,Low,245,3278.312277444272,43501.53847343972,6342.107959908224,803186.5079738467,152,87,2036,16,8800.803017834436,Daily,Credit Card,1,51.31022233837758,5,71982.74587448395
cust_10321,65,Urban,High,409,16178.63075519796,56803.85689650539,2514.4397849922184,6617059.978875965,296,51,2968,47,4069.935563009829,Monthly,UPI,11,82.82181125571952,3,778320.7804147495
